,text,sentiment
11563,battık aq seninbtc kendine gel artık ,2
11564,i̇nşallah ,2
11565,bekleyenlere soracaksınız bir zaman,2
11566,yes,2
11567,gidiyor,2
11568,hocam bcpt sizin uzmanlık alanınızyorum lütfen,2
11569,direnç var ,2
11570, btc yorumumu böyle bırakıyorum ,2
11571,keşke öyle bişiy olsa kardeşim bee,2
11572, btc shortlarında rekt olanları gördükçe keyfim yerine geliyor,2
11573, eur kraken bitcoinkrakenbtceur,2
11574,bu saros piyasadan çoktan malı toplamıştırben adamın altlara gireceğini sanmıyorumbtc üzerinde hareket edecektirzira işlem hacmi hareket alanı yüksek enstrüman cripto piyasasında,2
11575,btc usd bitcoin teknik analizi btcusd grafiği httptrtradingviewcomchartbtcusdevvjdcsq …,2
11576,yinedan dönmez umarım,2
11577,ncash hype coini bi fomo x bile götürebilir,2
11578, milyon diyorum bakpiyasada götünün yirtsanmilyon btc cikarmi bilmemsen hala zararına iş yapmazlar diyosun dolar bile umrumda olur adamlarınki adamlar fiyatı belirledikleri dibi tepeyi biliyorlarbiz sadece piyonuz,2
11579,yatırım tavsiyesi değildir diyor ben aldım diyor,2
11580,zaten aynı kalıp ,2
11581,i̇ota durum olacak,2
11582,bu bursları bitcoin olarak alamıyozkykdolababaksana,2
11583,konu başlıkları,2
11584, dolartrue btc,2
11585,değilim yukarıdaki ons altın grafiğiayıları oraya kovalıyorruzbtc bence artık yukselmeli ,2
11586,aslından büyük bir ekibiz coin söylüyorum analiz yapıp kendinizi geliştiriyorsunuz coin söylüyorsunuz analiz yapıyorum kitlelere ulaşabiliyoruzbitcoinwillwin,2
11587, pelinabtc hocam eğitim grubuna katilabiliriz,2
11588,ncashten haber varacin onunu kaptan,2
11589,emeğinize sağlıkne olur arada ncash,2
11590,bittrex borsasında arasında,2
11591,o ye diyorum sabrettik ncash gidiyo bide bcpt bi baslasa,2
11592,yatay mal toplanıyor ikisinde haftaya başlarlar bekliyorum,2
11593,yatırım tavsitesi değildir ,2
11594,teşekkür ederim,2
11595,poloniex borsasında arasında,2
11596,tetherbtcaltdayimdusmesini bekliyorum btc alayim ,2
11597,binance borsasındaarasında,2
11598,bitcoin in reklam kokan hareketleri bunlar hocamsıkıntı yoknöbetteyizsen yat uyu gece devrederiz sana,2
11599,saati binance borsasındabtcbandında ,2
11600,güncelleme,2
11601,siyam ikizi gibiler,2
11602,coinbase bitcoin hard forklarını destekleyecek koinlercomcoinbasebitcoinhardforklarinidestekleyecek …koinler aracılığıyla,2
11603,o tobonun aynısı ocak ayında btc grafiğinde vardı binde bine kadar indirdilerbtc kalıbının aynısı i̇brahim var bence ,2
11604,goruntu olarak benzeyebilir ancak ons yükselişin yarısını verdibtc fibo i bile geçti ,2
11605,ten ncash aldım stop seviyesi sizce kaç olmalı,2
11606,hocam şöyle bir aklıma getirdiniz roğer veryeni isaderler kendisi evangelisttir soros evangelisttir ikisi tarikat kardeşliği durumundan bitcoin cash e çalışmaları pek muhtemel ,2
11607,son daki̇kabitcoin kripto paralar pakistanda yasaklandı ,2
11608, bitcoin deki kıpırdanmanın nedeni olarak gösterilmiş,2
11609,kefter·com alan adı satılıktırhttpwwwalanadlaricomkeftercomalanadlari aracılığıyla,2
11610,bunu yapmamalısın yazık ben isa beyin masum olduğunu düşünüyorum örnek olmadıbak çiftlik bank tosun tosun dediler adamı kadar kötülediler dün bitcoin tarlası ele geçirildi dediler eee sormazlar bakanlığa madem bitcoin üretiliyordu vaatler tutmuyor dediniz,2
11611,i̇şin ilginç yanı btc tam noktada iken ben k civarına inecek diyordumbu kalıbı affetmem,2
11612,i̇şte,2
11613,bence sonuç olarak tek amacımız kazanmaksa btc inancımız devam ediyorsa tamamen btc çoğaltmaya gitmek olmalı amacımız binance dolara bakmıyorum bile günde amacımyadaarasi kazanmaya bakiyorum,2
11614,bir tweette btc usd hakkında olsun ,2
11615,reis yalnız unuttuğun bir var adamın servetimilyar dolar bitcoin piyasası sırfmilyar dolarbence geç kalmış olabilir ayrıca derece doğru bilmiyorum servetininini bağışladı diyolar,2
11616,çiftlikbankın bitcoin tarlası bulundu wwwvaziyetcomtrgundemciftlikbankinbitcointarlasibulunduhhtml …,2
11617, btc güncellemebu kanalları takip ediyorum,2
11618,hocam aynı btc grafiği değil mihepsi aynı grafiği çizdiğine göre ons düsşüş beklediğinize göre btc şuan aynı düşüşü yaşıyoro halde btc süzüle süzüle düşmeye devam demektir ,2
11619,piyasaya hareket gelirsoros un piyasaya girişi büyük bir olaydunyanin buyuk spekulatorusavaş başlatıp savaş bitiren bir adambitcoine etkisi olurdüşerartarbu adam derse bitcoin cash gerçek bitcoindirevet bunu gerçekleştirebilir,2
11620,i̇stanbul boğazında bitcoin kazanmak kolaylinki tıklayın ve chrome ’ a kurunsahtekarlık yok google tarafından onaylı ,2
11621, bitcoin shoppesadece btc i̇le ödeme kabul edenmağaza,2
11622,önceden neler aldıysan tarzın neyse sana kolay yardımcı olacaklarncashncash projesini anlattım valla herkes beğendi patlar gider inşallahbitcoinaltcoin,2
11623,de ayrı,2
11624, ncashbtc ’ den fazla satış var ekranda,2
11625, coinbasebitcoin hard forklarını destekleyecek,2
11626, btc yav bekle sabırlı olsaat varsaatin dolmasına twittercomberkinovystatus …,2
11627,sorosk larda btc balon diyen zat degil miydi,2
11628,teşekkürler,2
11629,newsmeksika kamu i̇halesi tekliflerini takip etmek i̇çin blockchain teknolojisini test ediyor ,2
11630,farkındayım bilinçli izliyorum isyanım aralıkbtcbin girenlerin isyanı geldikkurul alalım piyasa dinamiklerini inceliyoruz hiçbir geçmiş tecrübeler işlemiysen bir döneme denk geldik herkez amatör öngörüsüz kaldı,2
11631,sizma testleri alaninda uzmanlasmak isteyenler temel basvuru kayna httpbitlypulhuwcybersecuritybitcoin,2
11632,terimlerico yatırımcıya verilen hisse payına token denir ,2
11633,bitcoin tabanlı ponzi şirketimilyon dolarlık vurgun yaptıwwwkoinmedyacombitcointabanliponzisirketimilyondolarlikvurgunyapti …,2
11634,newsşili enerji verilerini kaydetmek blockchain teknolojisini kullanacak ,2
11635,oldukkca uzun bir test donemi geciriyor bitcoinmining yapan gruplar fiyati sabitlemek icin kapanista ellerinden geleni yapiyorlarbu fiyatin altitina inmesi onlacin felaket olurbu duruma kadar dayanabilirler gorecegizeger yeni gelismeler olmazsa sekilde gider,2
11636,şobtc nin düşeceğine iddiaya girmektirdüşerse kazanır yükselirse kaybedersinizşu an ciddi şekilde düşüş pozisyon açan kişi var ,2
11637,poloniex borsasında arasında,2
11638,binance borsasındaarasında,2
11639,biliyor muydunuz stale blok çıkaran madenci blok ödeme alamaz ,2
11640,bittrex borsasında arasında,2
11641, dolartrue btc,2
11642,hocam cok acık samımı soyluyorumcıvarında btc denadet alıcam yada karsılıgı xrp ogun karar verıcem artık,2
11643,dağıtımödülair drop,2
11644,rica ederim demekbtc kolduğunfa beni hatırlarsınız,2
11645,israrla satmıyorum bitcoindolar olcak sayemde,2
11646,ocaktan beri devam eden ayı pazarında alımsatım yaparak kar ettiğimiz coinler ,2
11647,sağolun hocam,2
11648,bitcoini bırak blokzincire bak,2
11649,sizden iyi olmasın forumda takıp ettgım bır akrakadas burak atasoy xrpbtc ıcın grafıgı vardı sızlede paylasmak ısterım hocam,2
11650,tek gezmezlermiş kolay gelsin hocam,2
11651,bitbank 仮想通貨野郎 ,2
11652,hocam bitcoin indolarlara ineceğini söyleyenler var kısa sürede düşünüyorsunuz durumda altlar olur ,2
11653,hocam fedin para çekmesi btc yi olumsuz etkilemez mi ,2
11654,soros gibilerin başlarda balon kötüleyerek şimdi yatırım hazırlığında olmaları bana göre dönüş sinyalleri geliyorbtcbitcoinaltcoin,2
11655,teşekkür ederim ,2
11656,hocam bununla bile yakaladım bir tane şimdiki misafirim biraz büyük yüzden büyüğünü yaptımhuni olayını anlayamadım,2
11657,sırayla alışacağız k oldu ardından k alıştırdılar k yavaş yavaş k sonrası k k şimdi k alışıyoruz inşallah buralardan dönerbtcbitcoinaltcoin,2
11658, nisan ayında borçlarım vardı bin kadartl param vardı alacaklılarıma ödeyemeyeceğimi söyledim beklemeleri gerektiğini söyledim bastım parayı btc ye borçları ödedim sağol satoshi elde bir kalmadı borcumda yok resmen özgürüm,2
11659, saati poloniex borsasındabtcbandında ,2
11660,yakalayalım hocam,2
11661,hocamtrx durumuyla ilgili bilgi verirmisiniz,2
11662,hocam bir uzmanı var yanım diyor ters huni olması lazım içine girmesi diyor,2
11663,kısa vade evet uzun vade hayır ana trend hala yukarı biraz düşerse tam ayı piyasası olacak,2
11664,değerli bir malın alım kanalının kısıtlanması demek karaborsaya düşmesi anlamına gelirtüccarlar iyi bilirüniversiteler öğretiliyor benzer bilgilerler bilmiyorum ,2
11665,poloniex borsasında arasında,2
11666,binance borsasındaarasında,2
11667,saati binance borsasındabtcbandında ,2
11668,bittrex borsasında arasında,2
11669,hocam şunu düşünmek lazım alt coin ler btc düşüyorken ölüyor yapan coin insanlar hala zararda olabiliyor örnek trx insan lar almıştı hala zarardalar dengeyi sağlamak lazım düşünüyorum,2
11670,mtgox bin btc alcam diyoduyalan söyledi theree kağıtçı,2
11671,bugünün son paylaşımınanobtc maxsaat bekletme süresibtc sehareket yapmadığı taktirde ,2
11672, saati poloniex borsasındabtcbandında ,2
11673,hocam bi trx son durumu mesajı atarmısın bizi beğenmiyormusun cevap vermiyorsun,2
11674,yakında bitcoin sembolü olur,2
11675,bitcoin core yoktur ,2
11676,hangisi gerçek bitcoin ,2
11677,hayata gelişimiz bizlere birsubliminal mesajdır,2
11678,hiçbirşey güvenli değildir fakat kaplumbağa risk alıp başını çıkardığı sürece yol alabilir btc,2
11679, dakikalıkta ema üzerindebir önceki yükselişte aynı şekilde başlayıp sonrasaatlikte ma yi aşmıştı ,2
11680,henüzmilyon bitcoin var yine bilirsiniztwittercomibpfstatus …,2
11681,depression aşamasına gireceksek hakkını verelimd bana kalırsa panic sell kısmı geçilmedid ben sıradan bir trader ımd btc rocky den cok düşüp kalktığı panic sell yaptıramadılar banad panic sell k nın altı baya yusuf yusuf ettirtir benid,2
11682,wall street analisti tom lee vergi gününden önce artış bekliyor,2
11683,sallaya sallaya bi hal oldun btck olması mümkün değil piyasaları takip etme eksiği var sende ağzına dolamışssın döngü döngü milyar dolarlık yatırımlar var btc elde etmek zararına üretim yapmaz kimse,2
11684,i̇şte çiftlik bank ’ ın gizli bitcoin tarlası httpdlvritqnlyxf,2
11685,proje poma ortaklığımızı kutlayalımonlara farkındalık getirmeyebtk kazanmaya yardımcı olun kuralları ,2
11686, i̇spanyavergi kurumuşirketten kullanıcı bilgisi talep etti,2
11687,burdan yükselirler altcoindeyimama senin dediğin ihtimali dikkate alıyorum bir kadar para ayarlamaya çalışıyorumbtc k düştüğünde markete sokmak ,2
11688,btc k görebilir diyordun ,2
11689,o zaman btc biriktirelim diyorsun,2
11690,bitcoin hindistanda yasaklandı bufflyervwdk,2
11691, saati poloniex borsasındabtcbandında ,2
11692,btc çelme takmazsa lere rahat okuturuz düşünüyorum,2
11693,aion bitfinex borsasına listelendi yazmışlar öyleyse yukarı doğru kıracaktır aionbtceth,2
11694,karını alıp çıkanlar tepe tepe kullansınlar inşallahşimdi hedefpelinabtc hocanın verdiği hedeflerbetwittercomsaksafonstatus …,2
11695,hacı ani bitcoindolar arasını bekliyorum alım gelir mi dersin,2
11696,airdrop zamanı,2
11697,btck beklentin devam ediyorm john,2
11698,amerikadaki vergilendirmenin bitmesi btc mutlaka bir yukarı yönlü sıçrama olacaktırpeki sıçramalar fake mi olacak sizcedüşüş kanalı devam edecek mi hâlâ ,2
11699,pelin hanımcivarı düzeltme mi yâpar yoksa yürümeye devam eder ,2
11700,her cumartesi görülen küçük zıplamagetirisi götürüsü fazla bir olayburada önem arzeden bitcoin in zıplamaması düşeceğinin göstergesieglenecek bir olay yok,2
11701,btc yi k bekliyordun hocam,2
11702,çoğu alt coinin kasım fyatı anki fiyatlarının yüzdealtındaydımesela rddsatsscsatsdgbsats dıdibin fibi vardır buralarda hiçbir zaman dibi gördük demeyinbtc zamanlar kydı bunu unutmayalım ,2
11703, iost hedefleriniz halen geçerli mi kaçta satalım sizce,2
11704,böyle giderse tek rakibimizbtc ninversiyonu olacak,2
11705, finanstezlerim soros bile btc alacak sen al artık,2
11706,ekran kartı fiyatları düşüyor muwwwgamexnowcomekrankartifiyatlaridusuyor …amdasicbitcoin,2
11707,poloniex borsasında arasında,2
11708,binance borsasındaarasında,2
11709,yalnız john hatırlarsan btc k iken düzeltme bekledin k gittidemem ters köşe olabilirizbenim tek korkum boğa sezonu beklerken buza sezonu gelirse asıl zaman biteriz,2
11710,ama zaman btc çıkıyor zaten algısı vardı azından dolar bazında kaybetmiyoruz psikolojisi vardı şuan x erime btc bazında btc dolar xkata yakın algı dolar bazina dönmeye başladı btc hükmünü kaybetti dönemde bence,2
11711,yayınlama,2
11712,yani btc rally olmadıkça olmucak gözüken btc aşırı düşse bile dominancebandını geçmeyecek düşüncem x erimiş adam lanet olsun kafasında artık,2
11713,bittrex borsasında arasında,2
11714,bütün dostlarımı beklerim tedxbahcesehirnisanzorlupsm organizasyon detaylarıwwwtedxbahcesehircombitcoinblockchain,2
11715, dolartrue btc,2
11716,btc seçıkış yaparsa olabilir onu yazdım zaten bende,2
11717,buyknc btc ,2
11718,yeni bountyhive kampanyası,2
11719, saati poloniex borsasındabtcbandında ,2
11720,bu hacimsizlik hakkında düşünüyorsunuz hocam btc,2
11721,saati binance borsasındabtcbandında ,2
11722,bir yol haritası yokboğa sezonunda pump yedikçe yedigerçi boğa sezonunda pump yemeyen cointoken yokmillet kazancına bakıyorbana göre ripple almak kripto paralara darbe vurmaktırbtcnin büyük özelliği decentralized olmasıdır ,2
11723, crypto bitcoin kazanmak kolaylinki tıklayın ve chrome ’ a kurunsahtekarlık yok google tarafından onaylıgetcryptotabcom,2
11724, bitcoindollartwittercomcryptoustatus …,2
11725,bu durgun günlerde tekrar hatırlatmakta fayda varkripto piyasasında yeni olanların dikkatine ,2
11726,cnbc ’ den brian kellye göre bitcoin fiyatları nisanda artacaki̇şte nedenlerikriptokoininbitcoinfiyatininduzelecegineisaretedenmadde …,2
11727,amaç önemli dostum mesela btc bizi swift bir masraftan dolar bağımlılıktan kurtarma amacı çıkarıldı günümüzde google herhangi ürün aradığımızda mesela cep telefonu google platformlarını kullanan bir web tarayicida ihtiyaç ortadan kalksada çeşit çeşit telefon,2
11728,dünyanın çivisi mi çıkıyor ,2
11729,sensei btc düşerim yoksa fırlarmı su angıbı yol izlıyelım hacim dusuk böyle zamanlarda genelde düşüyor bi el atda su kardeşin zararı kurtarıp gıtsın,2
11730, eprx coinler bugün itibarıyla cüzdanlara düştü katılanlara hayırlı uğurlu olsunkatılmayanlara ders olsun,2
11731,şaka yapıyorum bol kazançlar dilerim,2
11732, saati poloniex borsasındabtcbandında ,2
11733,poloniex borsasında arasında,2
11734,binance borsasındaarasında,2
11735,geri dönük vergilendirme hangi kanunda varmolekül uydurmayıngeriye dönükyıllık inceleme kanunda olan durumlar geçerlidir btc ye vergi geldi diyelim btc gelirleri vergilendirilemezanayasaya aykırıdır ,2
11736,bittrex borsasında arasında,2
11737,wall streetbitcoin ’ in “ devasa çıkışını ” öngördü,2
11738,almadan yazdimolmuş,2
11739,orjinal olan video buradaymış iyi izlemeleryoutubemhdujyvqji,2
11740,bu buna benzer haberler çoğu manipüle içindir btc diğer alt koin lersenedir yükselip düştüyse yine aynı zaman tekerrür edecektir önemli olan sadece sabretmek bekleyebilmek,2
11741,fibo kullanıyorum ,2
11742, mod coin balinalar oynuyor yine btc lik alım yapıyorlar sonrabtc lik alış duvarı koyuyorlar ufak oynayanlar atlıyoryükselince alış duvarını kaldırıp zirveden satıyorlarbeleş para ,2
11743,doğru fibo orandan faydalanılıyordu dimi,2
11744,grafiklerde altın oran kullanıyor musunuz hocam ,2
11745,hayat biraz matematik biraz sanat,2
11746,pelin hanım iost hedeflerimiz değişiklik olursa paylaşır mısınızzil bekliyorum bengündürbakalım kar alabilecek miyiz ,2
11747,hiç haber vermiyorunuz,2
11748,zil leri takıp oynayivecez gariden bosta kalan btc min yarisiylazil alacağım yarindan cekiniyorum acikcasi duserse yarin alacagimoaxalis emrim vardiden döndü su an,2
11749, saati poloniex borsasındabtcbandında ,2
11750,saati binance borsasındabtcbandında ,2
11751,yahuden sonra asya bank tarzı problemler olunca çiftlik bank kurup fetöcülere hisse bilmem aldırıp bitcoin dışarı yollamışlar parayı iştehabersiz mağdur vardır azdırgerisi bilinçli para kaçıranlarbaşka türlü organizasyon zorsyg ,2
11752,dijital paralaryılında merkez bankası tarafından çıkarılabilirwwwbitcoinsistemicomdijitalparalaryilindamerkezbankasitarafindancikarilabilir …,2
